"Time.results.were.received","MD5.hash.of.participant.s.IP.address","Controller.name","Item.number","Element.number","Type","Group.Ibex","PennElementType","PennElementName","Parameter","Value","EventTime","ID","Block","Group","Item","Condition","Stroop_answer","Question_answer","Reading.time","NA.","Sentence..or.sentence.MD5.","Comments"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",54,0,"block1","NULL","Controller-DashedSentence","DashedSentence","13","rudely.",1586116126086,"Kayla","1",1,2,"D",1,1,"311","false","The teenage girls who were begged in the hallway answered the headmaster rudely.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",54,0,"block1","NULL","Controller-Question","Question","Did someone beg the teeange girls in the hallway?","no",1586116128042,"Kayla","1",1,2,"D",1,1,"NULL","1752","Any addtional parameters were appended as additional columns",""
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",54,0,"block1","NULL","PennController","56","_Trial_","End",1586116128257,"Kayla","1",1,2,"D",1,1,"NULL","","",""
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",63,0,"block1","NULL","PennController","65","_Trial_","Start",1586116128260,"Kayla","1",1,41,"F",3,1,"NULL","","",""
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",63,0,"block1","NULL","PennController","65","_Header_","Start",1586116128260,"Kayla","1",1,41,"F",3,1,"NULL","","",""
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",63,0,"block1","NULL","PennController","65","_Header_","End",1586116128524,"Kayla","1",1,41,"F",3,1,"NULL","","",""
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",63,0,"block1","NULL","Selector","stroop_response2","Selection","3",1586116135206,"Kayla","1",1,41,"F",3,1,"NULL","","",""
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",63,0,"block1","NULL","Controller-DashedSentence","DashedSentence2","1","The",1586116133237,"Kayla","1",1,41,"F",3,1,"348","false","The power plant deserved more attention from the candidates during the election.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",63,0,"block1","NULL","Controller-DashedSentence","DashedSentence2","2","power",1586116133237,"Kayla","1",1,41,"F",3,1,"307","false","The power plant deserved more attention from the candidates during the election.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",63,0,"block1","NULL","Controller-DashedSentence","DashedSentence2","3","plant",1586116133237,"Kayla","1",1,41,"F",3,1,"153","false","The power plant deserved more attention from the candidates during the election.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",63,0,"block1","NULL","Controller-DashedSentence","DashedSentence2","4","deserved",1586116133237,"Kayla","1",1,41,"F",3,1,"321","false","The power plant deserved more attention from the candidates during the election.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",63,0,"block1","NULL","Controller-DashedSentence","DashedSentence2","5","more",1586116133237,"Kayla","1",1,41,"F",3,1,"348","false","The power plant deserved more attention from the candidates during the election.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",63,0,"block1","NULL","Controller-DashedSentence","DashedSentence2","6","attention",1586116133237,"Kayla","1",1,41,"F",3,1,"372","false","The power plant deserved more attention from the candidates during the election.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",63,0,"block1","NULL","Controller-DashedSentence","DashedSentence2","7","from",1586116133237,"Kayla","1",1,41,"F",3,1,"152","false","The power plant deserved more attention from the candidates during the election.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",63,0,"block1","NULL","Controller-DashedSentence","DashedSentence2","8","the",1586116133237,"Kayla","1",1,41,"F",3,1,"330","false","The power plant deserved more attention from the candidates during the election.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",63,0,"block1","NULL","Controller-DashedSentence","DashedSentence2","9","candidates",1586116133237,"Kayla","1",1,41,"F",3,1,"331","false","The power plant deserved more attention from the candidates during the election.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",63,0,"block1","NULL","Controller-DashedSentence","DashedSentence2","10","during",1586116133237,"Kayla","1",1,41,"F",3,1,"351","false","The power plant deserved more attention from the candidates during the election.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",63,0,"block1","NULL","Controller-DashedSentence","DashedSentence2","11","the",1586116133237,"Kayla","1",1,41,"F",3,1,"168","false","The power plant deserved more attention from the candidates during the election.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",63,0,"block1","NULL","Controller-DashedSentence","DashedSentence2","12","election.",1586116133237,"Kayla","1",1,41,"F",3,1,"368","false","The power plant deserved more attention from the candidates during the election.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",63,0,"block1","NULL","Controller-Question","Question2","Was the power plant left neglected during the election?","yes",1586116133825,"Kayla","1",1,41,"F",3,1,"NULL","385","Any addtional parameters were appended as additional columns",""
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",63,0,"block1","NULL","PennController","65","_Trial_","End",1586116135424,"Kayla","1",1,41,"F",3,1,"NULL","","",""
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",60,0,"block1","NULL","PennController","62","_Trial_","Start",1586116135426,"Kayla","1",1,38,"F",3,1,"NULL","","",""
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",60,0,"block1","NULL","PennController","62","_Header_","Start",1586116135426,"Kayla","1",1,38,"F",3,1,"NULL","","",""
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",60,0,"block1","NULL","PennController","62","_Header_","End",1586116135690,"Kayla","1",1,38,"F",3,1,"NULL","","",""
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",60,0,"block1","NULL","Selector","stroop_response2","Selection","3",1586116141873,"Kayla","1",1,38,"F",3,1,"NULL","","",""
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",60,0,"block1","NULL","Controller-DashedSentence","DashedSentence2","1","The",1586116139862,"Kayla","1",1,38,"F",3,1,"348","false","The prisoners were unable to cross the field without being seen.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",60,0,"block1","NULL","Controller-DashedSentence","DashedSentence2","2","prisoners",1586116139862,"Kayla","1",1,38,"F",3,1,"338","false","The prisoners were unable to cross the field without being seen.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",60,0,"block1","NULL","Controller-DashedSentence","DashedSentence2","3","were",1586116139862,"Kayla","1",1,38,"F",3,1,"148","false","The prisoners were unable to cross the field without being seen.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",60,0,"block1","NULL","Controller-DashedSentence","DashedSentence2","4","unable",1586116139862,"Kayla","1",1,38,"F",3,1,"295","false","The prisoners were unable to cross the field without being seen.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",60,0,"block1","NULL","Controller-DashedSentence","DashedSentence2","5","to",1586116139862,"Kayla","1",1,38,"F",3,1,"348","false","The prisoners were unable to cross the field without being seen.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",60,0,"block1","NULL","Controller-DashedSentence","DashedSentence2","6","cross",1586116139862,"Kayla","1",1,38,"F",3,1,"342","false","The prisoners were unable to cross the field without being seen.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",60,0,"block1","NULL","Controller-DashedSentence","DashedSentence2","7","the",1586116139862,"Kayla","1",1,38,"F",3,1,"133","false","The prisoners were unable to cross the field without being seen.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",60,0,"block1","NULL","Controller-DashedSentence","DashedSentence2","8","field",1586116139862,"Kayla","1",1,38,"F",3,1,"332","false","The prisoners were unable to cross the field without being seen.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",60,0,"block1","NULL","Controller-DashedSentence","DashedSentence2","9","without",1586116139862,"Kayla","1",1,38,"F",3,1,"321","false","The prisoners were unable to cross the field without being seen.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",60,0,"block1","NULL","Controller-DashedSentence","DashedSentence2","10","being",1586116139862,"Kayla","1",1,38,"F",3,1,"311","false","The prisoners were unable to cross the field without being seen.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",60,0,"block1","NULL","Controller-DashedSentence","DashedSentence2","11","seen.",1586116139862,"Kayla","1",1,38,"F",3,1,"186","false","The prisoners were unable to cross the field without being seen.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",60,0,"block1","NULL","Controller-Question","Question2","Did the prisoners cross the field without being seen?","yes",1586116140463,"Kayla","1",1,38,"F",3,1,"NULL","389","Any addtional parameters were appended as additional columns",""
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",60,0,"block1","NULL","PennController","62","_Trial_","End",1586116142090,"Kayla","1",1,38,"F",3,1,"NULL","","",""
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",53,0,"block1","NULL","PennController","55","_Trial_","Start",1586116142092,"Kayla","1",1,1,"A",1,1,"NULL","","",""
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",53,0,"block1","NULL","PennController","55","_Header_","Start",1586116142092,"Kayla","1",1,1,"A",1,1,"NULL","","",""
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",53,0,"block1","NULL","PennController","55","_Header_","End",1586116142357,"Kayla","1",1,1,"A",1,1,"NULL","","",""
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",53,0,"block1","NULL","Selector","stroop_response","Selection","2",1586116143404,"Kayla","1",1,1,"A",1,1,"NULL","","",""
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",53,0,"block1","NULL","Controller-DashedSentence","DashedSentence","1","The",1586116147114,"Kayla","1",1,1,"A",1,1,"321","false","The thoughtless secretaries called on the balcony returned to their desks.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",53,0,"block1","NULL","Controller-DashedSentence","DashedSentence","2","thoughtless",1586116147114,"Kayla","1",1,1,"A",1,1,"261","false","The thoughtless secretaries called on the balcony returned to their desks.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",53,0,"block1","NULL","Controller-DashedSentence","DashedSentence","3","secretaries",1586116147114,"Kayla","1",1,1,"A",1,1,"138","false","The thoughtless secretaries called on the balcony returned to their desks.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",53,0,"block1","NULL","Controller-DashedSentence","DashedSentence","4","called",1586116147114,"Kayla","1",1,1,"A",1,1,"311","false","The thoughtless secretaries called on the balcony returned to their desks.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",53,0,"block1","NULL","Controller-DashedSentence","DashedSentence","5","on",1586116147114,"Kayla","1",1,1,"A",1,1,"261","false","The thoughtless secretaries called on the balcony returned to their desks.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",53,0,"block1","NULL","Controller-DashedSentence","DashedSentence","6","the",1586116147114,"Kayla","1",1,1,"A",1,1,"255","false","The thoughtless secretaries called on the balcony returned to their desks.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",53,0,"block1","NULL","Controller-DashedSentence","DashedSentence","7","balcony",1586116147114,"Kayla","1",1,1,"A",1,1,"145","false","The thoughtless secretaries called on the balcony returned to their desks.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",53,0,"block1","NULL","Controller-DashedSentence","DashedSentence","8","returned",1586116147114,"Kayla","1",1,1,"A",1,1,"269","false","The thoughtless secretaries called on the balcony returned to their desks.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",53,0,"block1","NULL","Controller-DashedSentence","DashedSentence","9","to",1586116147114,"Kayla","1",1,1,"A",1,1,"222","false","The thoughtless secretaries called on the balcony returned to their desks.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",53,0,"block1","NULL","Controller-DashedSentence","DashedSentence","10","their",1586116147114,"Kayla","1",1,1,"A",1,1,"285","false","The thoughtless secretaries called on the balcony returned to their desks.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",53,0,"block1","NULL","Controller-DashedSentence","DashedSentence","11","desks.",1586116147114,"Kayla","1",1,1,"A",1,1,"216","false","The thoughtless secretaries called on the balcony returned to their desks.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",53,0,"block1","NULL","Controller-Question","Question","Did someone call the secretaries while they were on the balcony?","yes",1586116148096,"Kayla","1",1,1,"A",1,1,"NULL","773","Any addtional parameters were appended as additional columns",""
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",53,0,"block1","NULL","PennController","55","_Trial_","End",1586116148307,"Kayla","1",1,1,"A",1,1,"NULL","","",""
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",57,0,"block1","NULL","PennController","59","_Trial_","Start",1586116148315,"Kayla","1",1,5,"A",3,1,"NULL","","",""
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",57,0,"block1","NULL","PennController","59","_Header_","Start",1586116148315,"Kayla","1",1,5,"A",3,1,"NULL","","",""
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",57,0,"block1","NULL","PennController","59","_Header_","End",1586116148573,"Kayla","1",1,5,"A",3,1,"NULL","","",""
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",57,0,"block1","NULL","Selector","stroop_response","Selection","3",1586116149651,"Kayla","1",1,5,"A",3,1,"NULL","","",""
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",57,0,"block1","NULL","Controller-DashedSentence","DashedSentence","1","The",1586116153889,"Kayla","1",1,5,"A",3,1,"341","false","The rude tourists heard on their balcony were asked to leave.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",57,0,"block1","NULL","Controller-DashedSentence","DashedSentence","2","rude",1586116153889,"Kayla","1",1,5,"A",3,1,"329","false","The rude tourists heard on their balcony were asked to leave.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",57,0,"block1","NULL","Controller-DashedSentence","DashedSentence","3","tourists",1586116153889,"Kayla","1",1,5,"A",3,1,"161","false","The rude tourists heard on their balcony were asked to leave.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",57,0,"block1","NULL","Controller-DashedSentence","DashedSentence","4","heard",1586116153889,"Kayla","1",1,5,"A",3,1,"257","false","The rude tourists heard on their balcony were asked to leave.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",57,0,"block1","NULL","Controller-DashedSentence","DashedSentence","5","on",1586116153889,"Kayla","1",1,5,"A",3,1,"359","false","The rude tourists heard on their balcony were asked to leave.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",57,0,"block1","NULL","Controller-DashedSentence","DashedSentence","6","their",1586116153889,"Kayla","1",1,5,"A",3,1,"308","false","The rude tourists heard on their balcony were asked to leave.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",57,0,"block1","NULL","Controller-DashedSentence","DashedSentence","7","balcony",1586116153889,"Kayla","1",1,5,"A",3,1,"149","false","The rude tourists heard on their balcony were asked to leave.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",57,0,"block1","NULL","Controller-DashedSentence","DashedSentence","8","were",1586116153889,"Kayla","1",1,5,"A",3,1,"166","false","The rude tourists heard on their balcony were asked to leave.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",57,0,"block1","NULL","Controller-DashedSentence","DashedSentence","9","asked",1586116153889,"Kayla","1",1,5,"A",3,1,"351","false","The rude tourists heard on their balcony were asked to leave.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",57,0,"block1","NULL","Controller-DashedSentence","DashedSentence","10","to",1586116153889,"Kayla","1",1,5,"A",3,1,"295","false","The rude tourists heard on their balcony were asked to leave.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",57,0,"block1","NULL","Controller-DashedSentence","DashedSentence","11","leave.",1586116153889,"Kayla","1",1,5,"A",3,1,"345","false","The rude tourists heard on their balcony were asked to leave.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",57,0,"block1","NULL","Controller-Question","Question","Did someone ask the rude tourists to leave?","yes",1586116154523,"Kayla","1",1,5,"A",3,1,"NULL","417","Any addtional parameters were appended as additional columns",""
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",57,0,"block1","NULL","PennController","59","_Trial_","End",1586116154740,"Kayla","1",1,5,"A",3,1,"NULL","","",""
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",56,0,"block1","NULL","PennController","58","_Trial_","Start",1586116154742,"Kayla","1",1,4,"B",3,1,"NULL","","",""
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",56,0,"block1","NULL","PennController","58","_Header_","Start",1586116154742,"Kayla","1",1,4,"B",3,1,"NULL","","",""
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",56,0,"block1","NULL","PennController","58","_Header_","End",1586116155006,"Kayla","1",1,4,"B",3,1,"NULL","","",""
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",56,0,"block1","NULL","Selector","stroop_response","Selection","3",1586116156193,"Kayla","1",1,4,"B",3,1,"NULL","","",""
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",56,0,"block1","NULL","Controller-DashedSentence","DashedSentence","1","The",1586116161165,"Kayla","1",1,4,"B",3,1,"328","false","The postgrad students who were cheated during their exams left to go home.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",56,0,"block1","NULL","Controller-DashedSentence","DashedSentence","2","postgrad",1586116161165,"Kayla","1",1,4,"B",3,1,"343","false","The postgrad students who were cheated during their exams left to go home.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",56,0,"block1","NULL","Controller-DashedSentence","DashedSentence","3","students",1586116161165,"Kayla","1",1,4,"B",3,1,"152","false","The postgrad students who were cheated during their exams left to go home.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",56,0,"block1","NULL","Controller-DashedSentence","DashedSentence","4","who",1586116161165,"Kayla","1",1,4,"B",3,1,"356","false","The postgrad students who were cheated during their exams left to go home.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",56,0,"block1","NULL","Controller-DashedSentence","DashedSentence","5","were",1586116161165,"Kayla","1",1,4,"B",3,1,"350","false","The postgrad students who were cheated during their exams left to go home.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",56,0,"block1","NULL","Controller-DashedSentence","DashedSentence","6","cheated",1586116161165,"Kayla","1",1,4,"B",3,1,"296","false","The postgrad students who were cheated during their exams left to go home.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",56,0,"block1","NULL","Controller-DashedSentence","DashedSentence","7","during",1586116161165,"Kayla","1",1,4,"B",3,1,"145","false","The postgrad students who were cheated during their exams left to go home.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",56,0,"block1","NULL","Controller-DashedSentence","DashedSentence","8","their",1586116161165,"Kayla","1",1,4,"B",3,1,"307","false","The postgrad students who were cheated during their exams left to go home.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",56,0,"block1","NULL","Controller-DashedSentence","DashedSentence","9","exams",1586116161165,"Kayla","1",1,4,"B",3,1,"310","false","The postgrad students who were cheated during their exams left to go home.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",56,0,"block1","NULL","Controller-DashedSentence","DashedSentence","10","left",1586116161165,"Kayla","1",1,4,"B",3,1,"303","false","The postgrad students who were cheated during their exams left to go home.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",56,0,"block1","NULL","Controller-DashedSentence","DashedSentence","11","to",1586116161165,"Kayla","1",1,4,"B",3,1,"162","false","The postgrad students who were cheated during their exams left to go home.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",56,0,"block1","NULL","Controller-DashedSentence","DashedSentence","12","go",1586116161165,"Kayla","1",1,4,"B",3,1,"325","false","The postgrad students who were cheated during their exams left to go home.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",56,0,"block1","NULL","Controller-DashedSentence","DashedSentence","13","home.",1586116161165,"Kayla","1",1,4,"B",3,1,"324","false","The postgrad students who were cheated during their exams left to go home.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",56,0,"block1","NULL","Controller-Question","Question","Did someone cheat the postgrads during the exams?","yes",1586116161992,"Kayla","1",1,4,"B",3,1,"NULL","619","Any addtional parameters were appended as additional columns",""
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",56,0,"block1","NULL","PennController","58","_Trial_","End",1586116162206,"Kayla","1",1,4,"B",3,1,"NULL","","",""
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",59,0,"block1","NULL","PennController","61","_Trial_","Start",1586116162208,"Kayla","1",1,37,"F",1,1,"NULL","","",""
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",59,0,"block1","NULL","PennController","61","_Header_","Start",1586116162208,"Kayla","1",1,37,"F",1,1,"NULL","","",""
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",59,0,"block1","NULL","PennController","61","_Header_","End",1586116162473,"Kayla","1",1,37,"F",1,1,"NULL","","",""
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",59,0,"block1","NULL","Selector","stroop_response2","Selection","1",1586116169424,"Kayla","1",1,37,"F",1,1,"NULL","","",""
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",59,0,"block1","NULL","Controller-DashedSentence","DashedSentence2","1","The",1586116167140,"Kayla","1",1,37,"F",1,1,"354","false","The new student was noticed by everyone when he came into the room.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",59,0,"block1","NULL","Controller-DashedSentence","DashedSentence2","2","new",1586116167140,"Kayla","1",1,37,"F",1,1,"325","false","The new student was noticed by everyone when he came into the room.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",59,0,"block1","NULL","Controller-DashedSentence","DashedSentence2","3","student",1586116167140,"Kayla","1",1,37,"F",1,1,"183","false","The new student was noticed by everyone when he came into the room.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",59,0,"block1","NULL","Controller-DashedSentence","DashedSentence2","4","was",1586116167140,"Kayla","1",1,37,"F",1,1,"303","false","The new student was noticed by everyone when he came into the room.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",59,0,"block1","NULL","Controller-DashedSentence","DashedSentence2","5","noticed",1586116167140,"Kayla","1",1,37,"F",1,1,"349","false","The new student was noticed by everyone when he came into the room.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",59,0,"block1","NULL","Controller-DashedSentence","DashedSentence2","6","by",1586116167140,"Kayla","1",1,37,"F",1,1,"297","false","The new student was noticed by everyone when he came into the room.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",59,0,"block1","NULL","Controller-DashedSentence","DashedSentence2","7","everyone",1586116167140,"Kayla","1",1,37,"F",1,1,"165","false","The new student was noticed by everyone when he came into the room.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",59,0,"block1","NULL","Controller-DashedSentence","DashedSentence2","8","when",1586116167140,"Kayla","1",1,37,"F",1,1,"268","false","The new student was noticed by everyone when he came into the room.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",59,0,"block1","NULL","Controller-DashedSentence","DashedSentence2","9","he",1586116167140,"Kayla","1",1,37,"F",1,1,"322","false","The new student was noticed by everyone when he came into the room.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",59,0,"block1","NULL","Controller-DashedSentence","DashedSentence2","10","came",1586116167140,"Kayla","1",1,37,"F",1,1,"295","false","The new student was noticed by everyone when he came into the room.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",59,0,"block1","NULL","Controller-DashedSentence","DashedSentence2","11","into",1586116167140,"Kayla","1",1,37,"F",1,1,"161","false","The new student was noticed by everyone when he came into the room.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",59,0,"block1","NULL","Controller-DashedSentence","DashedSentence2","12","the",1586116167140,"Kayla","1",1,37,"F",1,1,"199","false","The new student was noticed by everyone when he came into the room.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",59,0,"block1","NULL","Controller-DashedSentence","DashedSentence2","13","room.",1586116167140,"Kayla","1",1,37,"F",1,1,"336","false","The new student was noticed by everyone when he came into the room.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",59,0,"block1","NULL","Controller-Question","Question2","Did the new student come into the room?","yes",1586116168030,"Kayla","1",1,37,"F",1,1,"NULL","674","Any addtional parameters were appended as additional columns",""
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",59,0,"block1","NULL","Controller-Question","Question2","Did the new student come into the room?","yes",1586116169425,"Kayla","1",1,37,"F",1,1,"NULL","2069","Any addtional parameters were appended as additional columns",""
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",59,0,"block1","NULL","PennController","61","_Trial_","End",1586116169641,"Kayla","1",1,37,"F",1,1,"NULL","","",""
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",61,0,"block1","NULL","PennController","63","_Trial_","Start",1586116169645,"Kayla","1",1,39,"F",2,1,"NULL","","",""
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",61,0,"block1","NULL","PennController","63","_Header_","Start",1586116169645,"Kayla","1",1,39,"F",2,1,"NULL","","",""
